Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA20,MA252
2012-05-18 00:00:00-04:00,41.722583099237966,44.64961411487897,37.704118585897795,37.93232727050781,573576400,0.0,0.0,,,
2012-05-21 00:00:00-04:00,36.245559982018534,36.37454880407039,32.74304734125792,33.7650260925293,168192700,0.0,0.0,-0.10986146851101775,,
2012-05-22 00:00:00-04:00,32.356089710282355,33.32845869253158,30.699092737777157,30.758625030517578,101786600,0.0,0.0,-0.08903890830035233,,
2012-05-23 00:00:00-04:00,31.12574167909429,32.24694222211838,31.115819315926274,31.750835418701172,73600000,0.0,0.0,0.03225795649835317,,
2012-05-24 00:00:00-04:00,32.69343677494906,32.95141062896485,31.52262449942779,32.77281188964844,50237200,0.0,0.0,0.032187388377986625,,
2012-05-25 00:00:00-04:00,32.64382837503748,32.69343829715871,30.867765154138475,31.661535263061523,37149800,0.0,0.0,-0.03390849190264078,,
2012-05-29 00:00:00-04:00,31.234885748381952,31.44325160231992,28.426921149580412,28.615442276000977,78063400,0.0,0.0,-0.0962080000780734,,
2012-05-30 00:00:00-04:00,28.476533975345603,29.31991410718718,27.64307431511615,27.970504760742188,57267900,0.0,0.0,-0.022538093559353434,,
2012-05-31 00:00:00-04:00,28.327696709159376,29.4389767419316,26.621090047488412,29.369522094726562,111639200,0.0,0.0,0.050017593388159254,,
2012-06-01 00:00:00-04:00,28.665053874595653,28.923029669879867,27.176733288915752,27.50416374206543,41855500,0.0,0.0,-0.0635134050409375,,
2012-06-04 00:00:00-04:00,26.988211257669434,27.434706251777737,26.23412867834514,26.6905460357666,35230300,0.0,0.0,-0.029581619493286526,,
2012-06-05 00:00:00-04:00,26.492106870165436,27.543852875095975,25.549503086668018,25.668569564819336,42473400,0.0,0.0,-0.03828983002362596,,
2012-06-06 00:00:00-04:00,25.867008048911835,26.958443378960286,25.32129133013623,26.601245880126953,61489200,0.0,0.0,0.036335344396670965,,
2012-06-07 00:00:00-04:00,26.789766679278415,27.137041811027764,25.94638475717206,26.105138778686523,26159500,0.0,0.0,-0.018649769400878258,,
2012-06-08 00:00:00-04:00,26.343269888378202,27.543849308669085,26.23412768107701,26.888988494873047,38034000,0.0,0.0,0.03002664428761803,,
2012-06-11 00:00:00-04:00,26.968364719230312,27.851434177303897,26.63101195923648,26.7996883392334,28219600,0.0,0.0,-0.003321067866003058,,
2012-06-12 00:00:00-04:00,27.266030152063948,27.553773013731085,26.750078609245342,27.18665313720703,15816800,0.0,0.0,0.014439152913847009,,
2012-06-13 00:00:00-04:00,27.44462562848339,27.881200104266473,26.888986590893982,27.057662963867188,17102800,0.0,0.0,-0.004744613935700359,,
2012-06-14 00:00:00-04:00,27.43470515020895,28.099488325519495,27.16680702900234,28.06972312927246,16855000,0.0,0.0,0.037403827771703035,,
2012-06-15 00:00:00-04:00,28.288010518646903,29.865630325029503,28.12925649092892,29.776330947875977,43563800,0.0,0.0,0.060798883221750755,29.147267055511474,
2012-06-18 00:00:00-04:00,29.726721363057326,31.830217119478156,29.181004588370687,31.16543197631836,42978900,0.0,0.0,0.046651181801882435,28.808922290802002,
2012-06-19 00:00:00-04:00,31.294417297371073,31.92943338450951,30.460957736753258,31.661535263061523,30849000,0.0,0.0,0.0159183831342411,28.703747749328613,
2012-06-20 00:00:00-04:00,31.67145662669089,31.68137898930151,30.90745173814749,31.35394859313965,15553600,0.0,0.0,-0.009714837494969042,28.733513927459718,
2012-06-21 00:00:00-04:00,31.42340657997436,32.24694383924597,31.264652546319397,31.592082977294922,21875300,0.0,0.0,0.007595036505462005,28.725576305389403,
2012-06-22 00:00:00-04:00,32.15764364104882,33.18954672606421,31.810370384069905,32.792659759521484,74834000,0.0,0.0,0.0380024572323836,28.726568698883057,
2012-06-25 00:00:00-04:00,32.604141572340495,32.76289560702344,31.30434031119001,31.81037139892578,24352900,0.0,0.0,-0.02995451932838389,28.73401050567627,
2012-06-26 00:00:00-04:00,32.435458689913524,33.1796188318341,32.24693948322489,32.84226608276367,24858700,0.0,0.0,0.03243893857437752,28.945351696014406,
2012-06-27 00:00:00-04:00,32.207254555951,32.643830989571114,31.651615435202213,31.979045867919922,28568000,0.0,0.0,-0.026283820144091252,29.145778751373292,
2012-06-28 00:00:00-04:00,31.71114853674283,31.939357230615492,30.659402558136158,31.115821838378906,17713300,0.0,0.0,-0.026993426667772047,29.233093738555908,
2012-06-29 00:00:00-04:00,31.671458249844743,31.740912899181463,30.520490622986127,30.85784339904785,19526900,0.0,0.0,-0.00829090874318028,29.400777721405028,
2012-07-02 00:00:00-04:00,31.00667474381587,31.482936813681548,30.3121244725555,30.530412673950195,14122000,0.0,0.0,-0.01061094000845697,29.59277105331421,
2012-07-03 00:00:00-04:00,30.669322725180216,31.195196623062458,30.56017862179966,30.95706558227539,8763600,0.0,0.0,0.013974685271425535,29.85719585418701,
2012-07-05 00:00:00-04:00,31.076128670335923,31.383714346748075,30.778465356710896,31.224960327148438,10032100,0.0,0.0,0.008653751246579189,30.088381576538087,
2012-07-06 00:00:00-04:00,31.195197791107685,31.651615163248263,31.01659903070577,31.482938766479492,10945600,0.0,0.0,0.008261930091445269,30.357271575927733,
2012-07-09 00:00:00-04:00,31.85005333487765,32.62398247509505,31.74091113163938,31.91950798034668,17785200,0.0,0.0,0.01386685077607841,30.608797550201416,
2012-07-10 00:00:00-04:00,32.177486337243465,32.227096258681904,30.917374650736285,31.224960327148438,14269500,0.0,0.0,-0.021759347093504244,30.830061149597167,
2012-07-11 00:00:00-04:00,31.23488430640499,31.31426132031273,30.31212533691667,30.72885513305664,13030300,0.0,0.0,-0.015888096858860057,31.00717124938965,
2012-07-12 00:00:00-04:00,30.460958574135244,31.155506965411977,30.36173683466792,30.570100784301758,11300700,0.0,0.0,-0.005166295589844605,31.182793140411377,
2012-07-13 00:00:00-04:00,30.798312492555485,30.82807769074909,30.32204850398704,30.480802536010742,8108300,0.0,0.0,-0.002921097608447276,31.30334711074829,
2012-07-16 00:00:00-04:00,30.26251362488333,30.26251362488333,27.990343660714753,28.030033111572266,24672100,0.0,0.0,-0.08040370398853769,31.216032218933105,
2012-07-17 00:00:00-04:00,28.25824337543619,28.36738747897282,26.938599339709985,27.871280670166016,30438600,0.0,0.0,-0.005663655150685787,31.05132465362549,
2012-07-18 00:00:00-04:00,28.089568755930706,29.061939600802855,27.93081471850207,28.88334083557129,16841800,0.0,0.0,0.0363119361963371,30.912414932250975,
2012-07-19 00:00:00-04:00,29.18100408080951,29.270303463113716,28.407076731672188,28.77419662475586,13685100,0.0,0.0,-0.003778794545851616,30.78342733383179,
2012-07-20 00:00:00-04:00,28.774193268133754,29.240532960490732,28.496372789763132,28.536062240600586,11869100,0.0,0.0,-0.008275969864972477,30.63062629699707,
2012-07-23 00:00:00-04:00,27.901048360509627,28.7741955301036,27.79190425462388,28.526142120361328,12390700,0.0,0.0,-0.0003476345178818896,30.417300415039062,
2012-07-24 00:00:00-04:00,28.595597379795358,29.22069304542438,27.881204225859562,28.228479385375977,11539800,0.0,0.0,-0.010434735048623578,30.23820581436157,
2012-07-25 00:00:00-04:00,28.168947474733063,29.260382967299687,27.861361745213454,29.11155128479004,17230200,0.0,0.0,0.031283013419119765,30.05167007446289,
2012-07-26 00:00:00-04:00,27.533925800090117,28.010187846216684,26.5218675326983,26.640933990478516,64597400,0.0,0.0,-0.08486724977800653,29.78476448059082,
2012-07-27 00:00:00-04:00,23.00943523952694,24.348924055197493,22.106520962907705,23.5253849029541,123102300,0.0,0.0,-0.11694594073308062,29.40524263381958,
2012-07-30 00:00:00-04:00,23.813125640228563,23.85281509136093,22.850679160234982,22.969743728637695,29285900,0.0,0.0,-0.023618792066889105,29.010837650299074,
2012-07-31 00:00:00-04:00,23.18803077253861,23.18803077253861,21.441734751937965,21.54095458984375,56179400,0.0,0.0,-0.06220309445649552,28.56136474609375,
2012-08-01 00:00:00-04:00,21.332591921556084,21.411968932075936,20.677731111642974,20.717418670654297,44604400,0.0,0.0,-0.03823117103536988,28.049382400512695,
2012-08-02 00:00:00-04:00,20.608278147967518,20.677732801285597,19.66567441508606,19.883962631225586,56374500,0.0,0.0,-0.040229724208319495,27.482332515716553,
2012-08-03 00:00:00-04:00,20.201469587805704,21.98745331842821,19.745050345759434,20.925785064697266,80647000,0.0,0.0,0.052395111215689516,26.95447483062744,
2012-08-06 00:00:00-04:00,21.223450846156762,21.977533499779813,21.134151460037092,21.749324798583984,27778900,0.0,0.0,0.03935526104949183,26.445965671539305,
2012-08-07 00:00:00-04:00,22.027141831854298,22.275195222336905,20.340378019573706,20.558664321899414,36782900,0.0,0.0,-0.0547447099029984,25.912650871276856,
2012-08-08 00:00:00-04:00,20.548741959180447,20.985316456329045,20.0625575409342,20.558664321899414,29537400,0.0,0.0,0.0,25.404141330718993,
2012-08-09 00:00:00-04:00,20.58843306999334,21.005162875302737,20.44952376572265,20.84640884399414,15610700,0.0,0.0,0.013996265398828367,24.917956733703612,
2012-08-10 00:00:00-04:00,21.243293608019442,21.650101043792098,20.965473111090457,21.640178680419922,25794700,0.0,0.0,0.03807705405597783,24.475925540924074,
2012-08-13 00:00:00-04:00,21.977530918132903,22.27519613439829,21.23337071621533,21.431814193725586,24973100,0.0,0.0,-0.009628593634620208,24.146014595031737,
2012-08-14 00:00:00-04:00,21.243290216049378,21.431811305024453,20.09232274361724,20.221309661865234,39308800,0.0,0.0,-0.05648166417077005,23.7635160446167,
2012-08-15 00:00:00-04:00,20.479284577739467,21.24328937259622,20.241153581777024,21.03492546081543,47861100,0.0,0.0,0.040235563994382106,23.371095275878908,
2012-08-16 00:00:00-04:00,20.2808477382254,20.32053530052271,19.536687493301496,19.715286254882812,157565300,0.0,0.0,-0.06273562549061018,22.918149757385255,
2012-08-17 00:00:00-04:00,19.854194600050526,19.923649250079876,18.852058624990814,18.901668548583984,129293400,0.0,0.0,-0.04126836890827912,22.436430072784425,
2012-08-20 00:00:00-04:00,18.901668587676713,19.973259214982054,18.604005260507503,19.85419464111328,101186600,0.0,0.0,0.050393757042187515,22.002832698822022,
2012-08-21 00:00:00-04:00,19.427540605279333,19.82442563395007,18.94135620859554,19.01081085205078,70640600,0.0,0.0,-0.042478871810597396,21.54194927215576,
2012-08-22 00:00:00-04:00,19.209256332477022,19.37793272396045,18.81236936957675,19.288633346557617,49892200,0.0,0.0,0.014613921345541403,21.05080337524414,
2012-08-23 00:00:00-04:00,19.34816563399374,19.576374312913288,19.209256332477022,19.288633346557617,32813700,0.0,0.0,0.0,20.683188343048094,
2012-08-24 00:00:00-04:00,19.368009455391302,19.52676347613244,19.100111335704174,19.258865356445312,29622200,0.0,0.0,-0.001543291822570625,20.469862365722655,
2012-08-27 00:00:00-04:00,19.338245460325194,19.377934918108142,18.951282709428977,19.000892639160156,20704000,0.0,0.0,-0.013395011207076202,20.27141981124878,
2012-08-28 00:00:00-04:00,18.9512838939383,19.22910254579337,18.802452202944853,19.189414978027344,25417000,0.0,0.0,0.009921762227036002,20.153842830657958,
2012-08-29 00:00:00-04:00,19.169563051182124,19.229095326730135,18.92150969515234,18.951276779174805,16124700,0.0,0.0,-0.01240987279316319,20.065535736083984,
2012-08-30 00:00:00-04:00,19.119957324541016,19.298556082797855,18.911591475742263,18.94135856628418,30647500,0.0,0.0,-0.0005233532814804542,20.018405532836915,
2012-08-31 00:00:00-04:00,18.53455158634703,18.55439631386926,17.88961308185369,17.91937828063965,58764200,0.0,0.0,-0.05395496220971541,19.868085193634034,
2012-09-04 00:00:00-04:00,17.939222711447524,18.127743834795787,17.41334879579073,17.591947555541992,46622400,0.0,0.0,-0.018272437802790087,19.660216331481934,
2012-09-05 00:00:00-04:00,18.12774373739105,18.604005832503788,18.038444357995246,18.43532943725586,60781800,0.0,0.0,0.04794135948001821,19.554049587249757,
2012-09-06 00:00:00-04:00,18.594085859113257,19.110037474723068,18.574241129474977,18.8123722076416,46066500,0.0,0.0,0.02045218511928404,19.466734981536867,
2012-09-07 00:00:00-04:00,18.951282743885205,19.26879083673604,18.633774651034365,18.832216262817383,36371700,0.0,0.0,0.0010548406631951668,19.366025352478026,
2012-09-10 00:00:00-04:00,18.911591388336838,19.0505025843931,18.405562206447,18.663537979125977,24797800,0.0,0.0,-0.008956900310477356,19.21719331741333,
2012-09-11 00:00:00-04:00,18.772680278422673,19.427541064327183,18.70322563332631,19.278709411621094,50508200,0.0,0.0,0.032961137013954644,19.109538078308105,
2012-09-12 00:00:00-04:00,20.598356222006622,20.995241315470665,20.12209410984977,20.767032623291016,121584000,0.0,0.0,0.07720035505969958,19.136824226379396,
2012-09-13 00:00:00-04:00,20.796793758466528,21.31274522539339,20.449520552359065,20.54874038696289,65041600,0.0,0.0,-0.01051147943415387,19.112514972686768,
2012-09-14 00:00:00-04:00,20.96547061880053,21.908074209633924,20.737261965860935,21.828697204589844,72819800,0.0,0.0,0.06228882128653579,19.21818552017212,
2012-09-17 00:00:00-04:00,22.49348327977609,22.572860295224235,21.33259324603609,21.35243797302246,50667600,0.0,0.0,-0.021818032798917586,19.340723991394043,
2012-09-18 00:00:00-04:00,21.431812737263403,21.808853047913292,21.203604078383282,21.699710845947266,36760500,0.0,0.0,0.016263851151965047,19.43299980163574,
2012-09-19 00:00:00-04:00,21.818778899480442,23.188034856717866,21.600492568144336,23.108657836914062,78782800,0.0,0.0,0.06492929795098812,19.637892150878905,
2012-09-20 00:00:00-04:00,22.84075659507665,23.059042896879014,22.364494540691215,22.414104461669922,57248900,0.0,0.0,-0.030055980756037326,19.794165706634523,
2012-09-21 00:00:00-04:00,22.79114522803069,23.059043348556493,22.424027263603968,22.682003021240234,51218100,0.0,0.0,0.011952231240308642,19.96383419036865,
2012-09-24 00:00:00-04:00,21.610413598865247,21.808855189882614,20.20147016490346,20.628122329711914,79106500,0.0,0.0,-0.09055111621336942,20.03229703903198,
2012-09-25 00:00:00-04:00,21.034931814530673,21.04485228642416,20.062560921686295,20.122095108032227,46291700,0.0,0.0,-0.024530939539311625,20.088357162475585,
2012-09-26 00:00:00-04:00,19.99310619834727,20.61820190546167,19.645831015783436,20.459447860717773,38271900,0.0,0.0,0.016765289641777148,20.151858806610107,
2012-09-27 00:00:00-04:00,20.82656059986366,20.836482961706974,20.00302349183893,20.16177749633789,30215900,0.0,0.0,-0.014549286295814978,20.212383842468263,
2012-09-28 00:00:00-04:00,20.409831575776856,21.779087277890994,20.340376932951678,21.491344451904297,65486000,0.0,0.0,0.0659449275148436,20.33988313674927,
2012-10-01 00:00:00-04:00,21.908076460763127,22.414105629601753,21.560801318325172,21.818777084350586,51262700,0.0,0.0,0.015235558351365697,20.534853076934816,
2012-10-02 00:00:00-04:00,21.908076554663488,22.314883985620998,21.650100787532363,22.09659767150879,29341400,0.0,0.0,0.012733096180604475,20.760085582733154,
2012-10-03 00:00:00-04:00,22.12636244464525,22.314883557876872,21.630255646402105,21.660022735595703,32000100,0.0,0.0,-0.01975756369388948,20.921320247650147,
2012-10-04 00:00:00-04:00,22.146206941093062,22.225583952288844,21.243292729054566,21.779088973999023,46892100,0.0,0.0,0.005497050481283683,21.069656085968017,
2012-10-05 00:00:00-04:00,21.32267048516506,21.461579786486215,20.7174195708418,20.7471866607666,40529300,0.0,0.0,-0.04738041680551275,21.16540460586548,
2012-10-08 00:00:00-04:00,20.24115753173828,20.588432678305544,20.00302648930575,20.24115753173828,32236700,0.0,0.0,-0.02439025287150054,21.244285583496094,
2012-10-09 00:00:00-04:00,20.231235183804678,20.38998921221385,19.814505386106276,20.072481155395508,27161800,0.0,0.0,-0.008333336474373398,21.283974170684814,
2012-10-10 00:00:00-04:00,19.77481674185335,19.78473910464747,19.298554682718716,19.48707389831543,39321800,0.0,0.0,-0.02916466841084664,21.219976234436036,
2012-10-11 00:00:00-04:00,19.72520504120105,19.80458205151283,19.457308814209544,19.59621810913086,21817300,0.0,0.0,0.005600851691995867,21.172350120544433,
2012-10-12 00:00:00-04:00,19.59621630700964,19.64582622420579,19.328318212157566,19.36800765991211,18809400,0.0,0.0,-0.011645637334094294,21.049315643310546,
2012-10-15 00:00:00-04:00,19.52676166593622,19.725203227217847,19.3382405740962,19.36800765991211,20189700,0.0,0.0,0.0,20.950094127655028,
2012-10-16 00:00:00-04:00,19.526763017070294,19.5366853796955,19.149720807301208,19.328319549560547,21834700,0.0,0.0,-0.0020491581296566697,20.831524562835693,
2012-10-17 00:00:00-04:00,19.34816789465832,20.320536903882772,19.21918094139284,19.725208282470703,44074500,0.0,0.0,0.020534052735028396,20.662352085113525,
2012-10-18 00:00:00-04:00,19.546611364229285,19.635910751905772,18.742916875140896,18.832216262817383,52157400,0.0,0.0,-0.04527161421392445,20.483257675170897,
2012-10-19 00:00:00-04:00,18.85205841064453,18.911590696778912,18.653614933533582,18.85205841064453,34835000,0.0,0.0,0.001053627865686968,20.291760444641113,
2012-10-22 00:00:00-04:00,19.050502531859916,19.278711213505247,18.90166897274596,19.169567108154297,32447300,0.0,0.0,0.016842123581077395,20.21883268356323,
2012-10-23 00:00:00-04:00,19.100110225188427,19.64582690319497,18.951278575959105,19.348163604736328,78381200,0.0,0.0,0.00931666821553101,20.180136108398436,
2012-10-24 00:00:00-04:00,23.942113733024257,24.061180199700967,22.6720815151249,23.049121856689453,228949900,0.0,0.0,0.191282145818074,20.30961980819702,
2012-10-25 00:00:00-04:00,23.10865574820718,23.128498581991536,22.29503900313623,22.38433837890625,76142000,0.0,0.0,-0.028842030595203183,20.42074785232544,
2012-10-26 00:00:00-04:00,22.225586242032644,22.70184835827324,21.709634669856626,21.769168853759766,73175800,0.0,0.0,-0.02748214017914352,20.434639072418214,
2012-10-31 00:00:00-04:00,20.65789003775834,21.33259569269913,20.568590648575142,20.945632934570312,99378200,0.0,0.0,-0.037830379502395206,20.3909818649292,
